PLANTAORIGEN,FECHADESPACHO,C_ID_VIAJE,FECHAVIAJE,C_CLIENTE,D_CLIENTE,ID_ESTADO,ESTADO,D_EMPRESA_TRANSPORTISTA,C_ID_CONDUCTOR,NOM_APE_COND,TIPO_SERVICIO,TIPOCAMION,TIPOTRANSPORTE,TIPO_PRODUCTO,TIPO_FORMA,CANT_PROGRAMADA,F_PRESENTACION,F_LLEGADANAVE,F_EGRESONAVE,F_INGRESOPLANTA,F_PESAJEENTRADA,F_ASIGVIAJE,F_INICIOCARGABULTO,F_FINCARGA,F_PESAJESALIDA,TIPO_ASIGNACION,C_PLANTA,D_PLANTA,TIPO_PERMISO,PESO_NETO,CAP_MAXIMA,ZONA_DESTINO,CUIDAD
Guerrero,11/16/2022 19:10:37,47329319,16-11-2022 17:24:00,H000756702,CLIENTE6,019,Nuevo Leon,TRANPORTE20,110860,CHOFER856,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.085,16-11-2022 17:46:54,16-11-2022 18:17:28,16-11-2022 18:33:29,16-11-2022 17:46:56,16-11-2022 18:00:39,16-11-2022 17:50:03,16-11-2022 18:17:35,16-11-2022 18:33:29,16-11-2022 19:10:37,MANUAL,GUE,Guerrero,Cliente ENVIA,35060,54.000,0,GRAL ESCOBEDO
Guerrero,11/18/2022 01:49:23,47358011,18-11-2022 23:59:00,H000068802,CLIENTE209,019,Nuevo Leon,TRANPORTE20,110860,CHOFER856,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.711,17-11-2022 23:50:49,18-11-2022 00:24:04,18-11-2022 01:27:42,17-11-2022 23:50:50,17-11-2022 23:52:58,18-11-2022 00:01:42,18-11-2022 00:24:05,18-11-2022 01:27:41,18-11-2022 01:49:23,,GUE,Guerrero,Cliente ENVIA,20710,54.000,0,PESQUERIA
Guerrero,11/05/2022 11:50:33,47089369,05-11-2022 00:35:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.69,05-11-2022 10:33:14,05-11-2022 11:33:50,05-11-2022 11:37:46,05-11-2022 10:33:15,05-11-2022 10:35:34,05-11-2022 10:35:42,05-11-2022 11:35:25,05-11-2022 11:37:46,05-11-2022 11:50:33,MANUAL,GUE,Guerrero,Traslado Externo,20680,54.000,Zna PNE,Monterrey
Guerrero,11/05/2022 19:13:31,47062973,03-11-2022 22:25:00,,CLIENTE125,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.14,05-11-2022 14:43:12,05-11-2022 14:54:21,05-11-2022 18:31:29,05-11-2022 14:43:16,05-11-2022 14:44:50,05-11-2022 14:46:34,05-11-2022 18:25:50,05-11-2022 18:31:27,05-11-2022 19:13:30,,GUE,Guerrero,Traslado Externo,20140,54.000,0,San Nicolas de los G
Guerrero,11/06/2022 01:08:37,47107022,05-11-2022 19:18:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.04,05-11-2022 21:27:24,05-11-2022 21:37:47,06-11-2022 00:53:01,05-11-2022 21:27:26,05-11-2022 21:29:09,05-11-2022 21:27:46,06-11-2022 00:01:48,06-11-2022 00:36:46,06-11-2022 01:08:37,,GUE,Guerrero,Traslado Externo,34990,54.000,0,Monterrey
Guerrero,11/08/2022 06:26:58,47140429,07-11-2022 10:21:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.865,08-11-2022 01:33:39,08-11-2022 01:45:53,08-11-2022 05:49:20,08-11-2022 01:33:41,08-11-2022 01:35:29,08-11-2022 01:37:15,08-11-2022 02:58:27,08-11-2022 05:49:18,08-11-2022 06:26:58,,GUE,Guerrero,Traslado Externo,33790,54.000,0,Monterrey
Guerrero,11/09/2022 03:31:42,47173728,08-11-2022 23:21:00,N000100113,CLIENTE3,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.365,09-11-2022 00:50:56,09-11-2022 03:16:32,09-11-2022 03:16:42,09-11-2022 00:50:58,09-11-2022 01:18:47,09-11-2022 01:22:23,09-11-2022 03:16:34,09-11-2022 03:16:42,09-11-2022 03:31:42,MANUAL,GUE,Guerrero,Cliente ENVIA,21460,54.000,0,APODACA
Guerrero,11/11/2022 00:38:57,47209957,10-11-2022 17:24:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.47,10-11-2022 18:18:55,10-11-2022 23:55:55,10-11-2022 23:56:11,10-11-2022 18:18:56,10-11-2022 18:39:11,10-11-2022 22:13:07,10-11-2022 23:55:57,10-11-2022 23:56:11,11-11-2022 00:38:57,MANUAL,GUE,Guerrero,Traslado Externo,21510,54.000,0,San Nicolas de los G
Guerrero,11/15/2022 02:20:16,47294751,15-11-2022 00:33:00,H000068802,CLIENTE209,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,37.526,15-11-2022 00:36:09,15-11-2022 01:07:51,15-11-2022 01:39:31,15-11-2022 00:36:10,15-11-2022 00:52:32,15-11-2022 00:36:31,15-11-2022 01:15:27,15-11-2022 01:38:16,15-11-2022 02:20:15,,GUE,Guerrero,Cliente ENVIA,37500,54.000,0,PESQUERIA
Guerrero,11/15/2022 02:20:16,47294751,15-11-2022 00:33:00,H000068802,CLIENTE209,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,37.526,15-11-2022 00:36:09,15-11-2022 01:07:51,15-11-2022 01:39:31,15-11-2022 00:36:10,15-11-2022 00:52:32,15-11-2022 00:36:31,15-11-2022 01:15:27,15-11-2022 01:38:16,15-11-2022 02:20:15,,GUE,Guerrero,Cliente ENVIA,37500,54.000,0,PESQUERIA
Guerrero,11/17/2022 23:52:17,47342295,17-11-2022 23:59:00,N000190489,CLIENTE15,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,29.794,17-11-2022 17:58:54,17-11-2022 21:07:11,17-11-2022 23:34:26,17-11-2022 17:58:55,17-11-2022 18:00:58,17-11-2022 18:33:02,17-11-2022 23:33:30,17-11-2022 23:34:25,17-11-2022 23:52:17,MANUAL,GUE,Guerrero,Cliente ENVIA,29500,54.000,0,APODACA
Guerrero,11/19/2022 19:28:57,47395869,19-11-2022 23:59:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,34.595,19-11-2022 16:21:15,19-11-2022 17:13:55,19-11-2022 18:42:15,19-11-2022 16:21:17,19-11-2022 16:27:49,19-11-2022 17:09:18,19-11-2022 17:22:07,19-11-2022 18:42:13,19-11-2022 19:28:56,,GUE,Guerrero,Traslado Externo,34510,54.000,0,San Nicolas de los G
Guerrero,11/21/2022 12:10:21,47430483,21-11-2022 08:23:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.65,21-11-2022 09:55:38,21-11-2022 11:37:58,21-11-2022 11:38:16,21-11-2022 09:55:39,21-11-2022 09:57:30,21-11-2022 09:58:55,21-11-2022 11:38:02,21-11-2022 11:38:16,21-11-2022 12:10:21,MANUAL,GUE,Guerrero,Traslado Externo,21580,54.000,0,San Nicolas de los G
Guerrero,11/21/2022 20:54:42,47435847,21-11-2022 14:25:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.088,21-11-2022 18:41:06,21-11-2022 18:53:53,21-11-2022 20:18:38,21-11-2022 18:41:07,21-11-2022 18:43:13,21-11-2022 18:45:25,21-11-2022 19:28:03,21-11-2022 20:06:47,21-11-2022 20:54:37,,GUE,Guerrero,Cliente ENVIA,34960,54.000,0,APODACA
Guerrero,11/23/2022 22:10:55,47475685,23-11-2022 08:28:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.374,23-11-2022 20:46:17,23-11-2022 21:21:40,23-11-2022 21:44:57,23-11-2022 20:46:18,23-11-2022 20:48:49,23-11-2022 20:46:30,23-11-2022 21:21:44,23-11-2022 21:44:57,23-11-2022 22:10:55,AUTOMATICA,GUE,Guerrero,Traslado Externo,33150,54.000,0,Cienega de Flores
Guerrero,11/25/2022 00:20:46,47513774,24-11-2022 00:00:00,,CLIENTE33,19,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,HOJA,PLANOS,35.394,24-11-2022 20:30:29,24-11-2022 21:30:55,25-11-2022 00:05:09,24-11-2022 20:30:30,24-11-2022 20:43:52,24-11-2022 20:58:26,25-11-2022 00:04:48,25-11-2022 00:05:09,25-11-2022 00:20:46,,GUE,Guerrero,Traslado Externo,35780,54.000,0,Cienega de Flores
Guerrero,11/27/2022 21:02:18,47573696,27-11-2022 15:38:00,H000041807,CLIENTE93,019,Nuevo Leon,TRANPORTE70,106913,CHOFER857,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.45,27-11-2022 19:43:11,27-11-2022 20:43:11,27-11-2022 20:43:31,27-11-2022 19:43:12,27-11-2022 19:44:57,27-11-2022 19:43:22,27-11-2022 20:43:14,27-11-2022 20:43:31,27-11-2022 21:02:18,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,21340,54.000,0,APODACA
Guerrero,11/24/2022 07:41:42,47493822,24-11-2022 01:29:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE43,111241,CHOFER858,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.578,24-11-2022 03:05:29,24-11-2022 03:49:15,24-11-2022 06:44:14,24-11-2022 03:05:31,24-11-2022 03:30:35,24-11-2022 03:10:15,24-11-2022 04:57:03,24-11-2022 06:44:12,24-11-2022 07:41:42,,GUE,Guerrero,Traslado Externo,20660,54.000,Customizados MP (M3),Monterrey
Guerrero,11/26/2022 16:17:00,47550131,26-11-2022 12:22:00,H000126500,CLIENTE177,019,Nuevo Leon,TRANPORTE43,111241,CHOFER858,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.605,26-11-2022 12:58:40,26-11-2022 15:46:16,26-11-2022 16:04:16,26-11-2022 12:58:43,26-11-2022 13:00:36,26-11-2022 12:58:56,26-11-2022 15:46:20,26-11-2022 16:04:09,26-11-2022 16:17:00,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,21500,54.000,0,CIENEGA DE FLORES
Guerrero,11/28/2022 02:33:48,47504321,24-11-2022 12:22:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE43,111241,CHOFER858,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,37.218,28-11-2022 00:15:18,28-11-2022 01:46:08,28-11-2022 01:46:28,28-11-2022 00:15:20,28-11-2022 00:17:49,28-11-2022 01:20:59,28-11-2022 01:46:12,28-11-2022 01:46:28,28-11-2022 02:33:48,MANUAL,GUE,Guerrero,Traslado Externo,37140,54.000,0,Monterrey
Guerrero,04-10-2022 03:25:36,46254032,03-10-2022 19:23:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,37.705,04-10-2022 00:05:30,04-10-2022 02:30:32,04-10-2022 02:34:03,04-10-2022 00:05:32,04-10-2022 00:14:02,04-10-2022 01:54:20,04-10-2022 02:30:33,04-10-2022 02:34:02,04-10-2022 03:25:35,MANUAL,GUE,Guerrero,Traslado Externo,37910,54.000,0,San Nicolas de los G
Guerrero,10/11/2022 22:53:56,46534837,11-10-2022 23:59:00,H000269293,CLIENTE78,019,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,CINTA,PLANOS,16.177,11-10-2022 17:21:01,11-10-2022 20:25:43,11-10-2022 22:28:54,11-10-2022 17:21:03,11-10-2022 17:27:11,11-10-2022 18:09:15,11-10-2022 22:28:38,11-10-2022 22:28:54,11-10-2022 22:53:56,MANUAL,GUE,Guerrero,Cliente ENVIA,16330,54.000,0,SALINAS VICTORIA
Guerrero,11/01/2022 00:37:27,46985894,31-10-2022 19:14:00,H010505607,CLIENTE156,019,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,16.834,31-10-2022 22:41:11,31-10-2022 23:08:06,01-11-2022 00:30:56,31-10-2022 22:41:12,31-10-2022 22:42:54,31-10-2022 22:44:10,31-10-2022 23:58:54,01-11-2022 00:13:01,01-11-2022 00:37:27,,GUE,Guerrero,Cliente ENVIA,16760,54.000,0,APODACA
Guerrero,11/02/2022 01:29:07,47011944,04-11-2022 22:27:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.884,02-11-2022 00:31:01,02-11-2022 01:14:36,02-11-2022 01:14:58,02-11-2022 00:31:03,02-11-2022 00:33:59,02-11-2022 00:46:34,02-11-2022 01:14:38,02-11-2022 01:14:58,02-11-2022 01:29:06,MANUAL,GUE,Guerrero,Traslado Externo,33850,54.000,0,Cienega de Flores
Guerrero,11/03/2022 00:27:11,47022643,03-11-2022 09:28:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,39.692,02-11-2022 23:02:52,02-11-2022 23:32:07,03-11-2022 00:01:36,02-11-2022 23:02:54,02-11-2022 23:04:50,02-11-2022 23:03:24,02-11-2022 23:32:11,03-11-2022 00:01:36,03-11-2022 00:27:11,AUTOMATICA,GUE,Guerrero,Traslado Externo,39720,54.000,0,Cienega de Flores
Guerrero,11/03/2022 08:01:19,47042394,05-11-2022 02:23:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.65,03-11-2022 04:26:20,03-11-2022 07:15:42,03-11-2022 07:48:02,03-11-2022 04:26:21,03-11-2022 04:27:53,03-11-2022 04:32:37,03-11-2022 07:15:46,03-11-2022 07:48:01,03-11-2022 08:01:18,MANUAL,GUE,Guerrero,Traslado Externo,20610,54.000,Zna PNE,Monterrey
Guerrero,11/04/2022 00:30:08,47057175,03-11-2022 23:59:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.12,03-11-2022 23:08:35,03-11-2022 23:55:11,04-11-2022 00:10:08,03-11-2022 23:08:37,03-11-2022 23:10:08,03-11-2022 23:10:10,03-11-2022 23:55:13,04-11-2022 00:10:08,04-11-2022 00:30:08,MANUAL,GUE,Guerrero,Cliente ENVIA,33060,54.000,0,APODACA
Guerrero,11/04/2022 00:30:08,47057175,03-11-2022 23:59:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.12,03-11-2022 23:08:35,03-11-2022 23:55:11,04-11-2022 00:10:08,03-11-2022 23:08:37,03-11-2022 23:10:08,03-11-2022 23:10:10,03-11-2022 23:55:13,04-11-2022 00:10:08,04-11-2022 00:30:08,MANUAL,GUE,Guerrero,Cliente ENVIA,33060,54.000,0,APODACA
Guerrero,11/04/2022 05:38:06,47040482,03-11-2022 00:33:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,108934,CHOFER859,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,34.46,04-11-2022 03:25:16,04-11-2022 04:37:03,04-11-2022 05:29:54,04-11-2022 03:25:17,04-11-2022 04:25:23,04-11-2022 03:26:20,04-11-2022 04:44:33,04-11-2022 05:15:01,04-11-2022 05:38:06,,GUE,Guerrero,Traslado Externo,34530,54.000,0,Monterrey
Guerrero,11/08/2022 18:56:30,47141631,07-11-2022 11:40:00,,CLIENTE38,5,Chiapas,TRANPORTE40,107532,CHOFER86,FO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,ROLLO,PLANOS,22.811,08-11-2022 06:47:32,08-11-2022 10:14:11,08-11-2022 18:37:58,08-11-2022 06:47:33,08-11-2022 06:50:24,08-11-2022 09:07:06,08-11-2022 18:37:29,08-11-2022 18:37:58,08-11-2022 18:56:30,,GUE,Guerrero,Traslado Externo,22760,46.500,0,Cd. Hidalgo
Guerrero,11/09/2022 09:20:40,47160667,11-11-2022 09:51:00,,CLIENTE38,5,Chiapas,TRANPORTE40,107532,CHOFER86,FO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,ROLLO,PLANOS,21.65,09-11-2022 06:25:26,09-11-2022 08:52:37,09-11-2022 08:52:48,09-11-2022 06:25:31,09-11-2022 06:27:08,09-11-2022 06:27:55,09-11-2022 08:52:40,09-11-2022 08:52:48,09-11-2022 09:20:40,MANUAL,GUE,Guerrero,Traslado Externo,21570,46.500,0,Cd. Hidalgo
Guerrero,11/11/2022 20:00:51,47171305,08-11-2022 23:59:00,N000100077,CLIENTE210,028,TAMAULIPAS,TRANPORTE50,108232,CHOFER860,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,19.79,11-11-2022 11:06:34,11-11-2022 11:36:02,11-11-2022 19:40:34,11-11-2022 11:06:35,11-11-2022 11:07:55,11-11-2022 11:20:52,11-11-2022 19:39:13,11-11-2022 19:40:32,11-11-2022 20:00:51,,GUE,Guerrero,Cliente ENVIA,19780,54.000,0,MATAMOROS
Guerrero,11/17/2022 18:30:01,47329631,16-11-2022 17:39:00,H000269009,CLIENTE112,005,COAHUILA,TRANPORTE50,108232,CHOFER860,FO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,19.277,17-11-2022 11:17:15,17-11-2022 13:21:19,17-11-2022 18:14:52,17-11-2022 11:17:16,17-11-2022 11:18:21,17-11-2022 11:17:21,17-11-2022 18:14:02,17-11-2022 18:14:51,17-11-2022 18:30:01,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,19230,54.000,0,FRONTERA
Guerrero,11/24/2022 18:21:05,47493172,25-11-2022 00:45:00,H000201400,CLIENTE221,024,SAN LUIS POTOSo,TRANPORTE50,108232,CHOFER860,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,CINTA,PLANOS,34.631,24-11-2022 12:55:10,24-11-2022 16:05:08,24-11-2022 17:33:23,24-11-2022 12:55:12,24-11-2022 13:11:59,24-11-2022 13:12:34,24-11-2022 17:33:07,24-11-2022 17:33:23,24-11-2022 18:21:05,MANUAL,GUE,Guerrero,Cliente ENVIA,34960,54.000,0,CERRO DE SAN PEDRO
Guerrero,11/29/2022 06:13:22,47597414,28-11-2022 17:38:00,H000126300,CLIENTE174,024,SAN LUIS POTOSo,TRANPORTE50,108232,CHOFER860,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.572,28-11-2022 22:20:49,28-11-2022 22:33:20,29-11-2022 05:51:43,28-11-2022 22:20:50,28-11-2022 22:22:19,28-11-2022 22:20:55,29-11-2022 04:44:21,29-11-2022 05:21:46,29-11-2022 06:13:22,,GUE,Guerrero,Cliente ENVIA,35420,54.000,0,SAN LUIS POTOSI
Guerrero,11/29/2022 06:13:22,47597414,28-11-2022 17:38:00,H000126300,CLIENTE174,024,SAN LUIS POTOSo,TRANPORTE50,108232,CHOFER860,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.572,28-11-2022 22:20:49,28-11-2022 22:33:20,29-11-2022 05:51:43,28-11-2022 22:20:50,28-11-2022 22:22:19,28-11-2022 22:20:55,29-11-2022 04:44:21,29-11-2022 05:21:46,29-11-2022 06:13:22,,GUE,Guerrero,Cliente ENVIA,35420,54.000,0,SAN LUIS POTOSI
Guerrero,11/10/2022 21:10:40,47202581,10-11-2022 09:27:00,H000019504,CLIENTE8,015,ESTADO DE MoXICO,TRANPORTE32,109085,CHOFER861,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,32.278,10-11-2022 16:00:07,10-11-2022 17:24:45,10-11-2022 20:49:25,10-11-2022 16:00:11,10-11-2022 16:01:39,10-11-2022 16:03:14,10-11-2022 20:48:37,10-11-2022 20:49:24,10-11-2022 21:10:40,,GUE,Guerrero,Cliente ENVIA,32260,54.000,0,TULTITLAN
Guerrero,11/10/2022 18:29:47,47207257,10-11-2022 14:37:00,H000756702,CLIENTE6,029,TLAXCALA,TRANPORTE32,106199,CHOFER862,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,CINTA,PLANOS,21.917,10-11-2022 15:42:21,10-11-2022 16:27:40,10-11-2022 16:30:39,10-11-2022 15:42:22,10-11-2022 15:52:40,10-11-2022 15:44:14,10-11-2022 16:27:40,10-11-2022 16:30:38,10-11-2022 18:29:47,MANUAL,GUE,Guerrero,Cliente ENVIA,21960,54.000,0,CALPULALPAN
Guerrero,11/20/2022 20:29:59,47413327,27-11-2022 23:59:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE71,80944,CHOFER863,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.68,20-11-2022 17:39:16,20-11-2022 18:34:20,20-11-2022 20:08:01,20-11-2022 17:39:17,20-11-2022 17:40:35,20-11-2022 17:58:01,20-11-2022 18:45:12,20-11-2022 19:30:31,20-11-2022 20:29:59,,GUE,Guerrero,Traslado Externo,33550,54.000,0,San Nicolas de los G
Guerrero,04-10-2022 03:53:56,46335459,03-10-2022 23:59:00,H010514346,CLIENTE145,019,Nuevo Leon,TRANPORTE22,25414,CHOFER864,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,13.738,04-10-2022 02:23:18,04-10-2022 02:43:21,04-10-2022 02:46:34,04-10-2022 02:23:20,04-10-2022 02:29:05,04-10-2022 02:31:43,04-10-2022 02:43:21,04-10-2022 02:46:34,04-10-2022 03:53:56,MANUAL,GUE,Guerrero,Cliente ENVIA,13790,54.000,0,GUADALUPE
Guerrero,10/17/2022 20:18:21,46527590,11-10-2022 23:59:00,H000250600,CLIENTE168,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,CINTA,PLANOS,1.203,17-10-2022 18:46:20,17-10-2022 19:39:14,17-10-2022 20:08:43,17-10-2022 18:46:22,17-10-2022 18:53:12,17-10-2022 18:46:29,17-10-2022 20:04:39,17-10-2022 20:08:43,17-10-2022 20:18:21,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,1200,27.000,0,APODACA
Guerrero,10/19/2022 10:51:11,46576439,15-10-2022 23:59:00,H000188600,CLIENTE115,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,CINTA,PLANOS,7.933,19-10-2022 08:49:00,19-10-2022 09:48:53,19-10-2022 10:50:52,19-10-2022 08:49:02,19-10-2022 08:54:30,19-10-2022 08:49:06,19-10-2022 10:50:34,19-10-2022 10:50:52,19-10-2022 10:51:10,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,7950,27.000,0,SAN NICOLAS DE LOS GARZA
Guerrero,10/19/2022 10:51:11,46576439,15-10-2022 23:59:00,H000188600,CLIENTE115,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,CINTA,PLANOS,7.933,19-10-2022 08:49:00,19-10-2022 09:48:53,19-10-2022 10:50:52,19-10-2022 08:49:02,19-10-2022 08:54:30,19-10-2022 08:49:06,19-10-2022 10:50:34,19-10-2022 10:50:52,19-10-2022 10:51:10,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,7950,27.000,0,SAN NICOLAS DE LOS GARZA
Guerrero,10/20/2022 15:02:09,46745185,20-10-2022 07:43:00,N000002646,CLIENTE11,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,HOJA,PLANOS,0.818,20-10-2022 12:28:58,20-10-2022 13:31:00,20-10-2022 14:48:38,20-10-2022 12:29:00,20-10-2022 13:08:56,20-10-2022 12:29:04,20-10-2022 14:47:52,20-10-2022 14:48:38,20-10-2022 15:02:08,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,830,27.000,0,GRAL ESCOBEDO
Guerrero,11/03/2022 18:18:21,47051962,03-11-2022 23:59:00,H000082500,CLIENTE108,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,REDONDO,TUBOS,10.516,03-11-2022 17:08:19,03-11-2022 17:29:49,03-11-2022 18:04:30,03-11-2022 17:08:20,03-11-2022 17:21:22,03-11-2022 17:09:20,03-11-2022 17:29:49,03-11-2022 18:04:30,03-11-2022 18:18:21,MANUAL,GUE,Guerrero,Cliente ENVIA,10540,27.000,0,"APODACA, N.L."
Guerrero,11/04/2022 13:59:43,47001580,04-11-2022 13:36:00,N000100335,CLIENTE153,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,REDONDO,TUBOS,15.395,04-11-2022 10:48:00,04-11-2022 13:33:29,04-11-2022 13:44:32,04-11-2022 10:48:02,04-11-2022 10:55:36,04-11-2022 10:56:09,04-11-2022 13:33:30,04-11-2022 13:44:32,04-11-2022 13:59:43,MANUAL,GUE,Guerrero,Cliente ENVIA,15470,27.000,0,SAN NICOLAS DE LOS GARZA
Guerrero,11/09/2022 12:18:46,47004354,09-11-2022 23:59:00,N000100335,CLIENTE153,019,Nuevo Leon,TRANPORTE37,99352,CHOFER865,LO,Torton,Torton,REDONDO,TUBOS,15.71,09-11-2022 10:13:58,09-11-2022 11:29:14,09-11-2022 12:10:28,09-11-2022 10:13:59,09-11-2022 10:29:47,09-11-2022 10:15:12,09-11-2022 11:29:14,09-11-2022 12:10:28,09-11-2022 12:18:46,MANUAL,GUE,Guerrero,Cliente ENVIA,15790,27.000,0,SAN NICOLAS DE LOS GARZA
